vim_id,cspCount,name_of_description,fsa_number,time_stamp
1ftef14y5pla42733,3,POWER DOOR LOCK ACTUATOR FAILURE,20M04,2023-03-06 23:54:08.134743
1FTEW1EG4FFB13343,3,POWER DOOR LOCK ACTUATOR FAILURE,20M04,2023-03-06 23:54:08.137160
1ftef14y5pla42733,3,UNINTENDED TAILGATE OPENING,21M06,2023-03-06 23:54:08.137730
1FTEW1EG4FFB13343,3,UNINTENDED TAILGATE OPENING,21M06,2023-03-06 23:54:08.138793
1ftef14y5pla42733,3,DOOR LATCH FREEZING CONCERNS,18N03,2023-03-06 23:54:08.139263
1FTEW1EG4FFB13343,3,DOOR LATCH FREEZING CONCERNS,18N03,2023-03-06 23:54:08.140200
1FMCU0GX3EUA37270,1,EXTENDED WARRANTY COVERAGE FOR PCM REPROGRAMING IN THE EVENT OF ABS VEHICLE SPEED SIGNAL RELATED COMMUNICATION LOSS THAT DISABLES OBDII SYSTEM MONITORS,14N02,2023-03-06 23:54:08.166519
1FM5K7D85GGC85428,2,REAR TOE LINK REPLACEMENT,21R01,2023-03-06 23:54:08.422175
1FM5K7D85GGC85428,2,HIGH SPEED COOLING FAN MOTOR RELAY,21N01,2023-03-06 23:54:08.428336
1FABP45E0JF249600,,,,2023-03-06 23:54:09.419868
1FTEW1C57JFB78861,2,POWER DOOR LOCK ACTUATOR FAILURE,20M04,2023-03-06 23:54:09.558728
1FTEW1C57JFB78861,2,DOOR LATCH FREEZING CONCERNS,18N03,2023-03-06 23:54:09.559600
2FTRF17254CA56243,,,,2023-03-06 23:54:09.765326
1FTEW1E5XKFA69308,,,,2023-03-06 23:54:09.800823
1FTRW07303KC32502,1,TRANSMISSION CONTROL MODULE EXTENDED WARRANTY COVERAGE,14M02,2023-03-06 23:54:09.792900
1ZVBP8AM5E5230290,,,,2023-03-06 23:54:09.808056
1FTEW1C88FKD44992,,,,2023-03-06 23:54:09.805596
1ZVHT80N295124613,,,,2023-03-06 23:54:09.810754
1FADP3F29DL333380,1,TRANSMISSION CONTROL MODULE EXTENDED WARRANTY COVERAGE,14M02,2023-03-06 23:54:09.822077
1FMCU0GX6DUA85991,1,TRANSMISSION CONTROL MODULE EXTENDED WARRANTY COVERAGE,14M02,2023-03-06 23:54:09.825950
1FA6P8CF3F5434922,,,,2023-03-06 23:54:09.875106
1FTPX14558FA63254,,,,2023-03-06 23:54:10.189986
1FTFW1E54MFC10378,1,UNINTENDED TAILGATE OPENING,21M08,2023-03-06 23:54:11.078206
1FTFW1ET8EKF74780,,,,2023-03-06 23:54:11.111881
1FMCU02Z28KA57356,,,,2023-03-06 23:54:11.419394
2FTZF17251CA52074,,,,2023-03-06 23:54:11.435778
1FMCU9G97HUC81059,1,CALIFORNIA EMISSION WARRANTY PARTS COVERAGE,18M02,2023-03-06 23:54:11.449552
1FM5K7D82FGC53714,2,FRONT DOOR TRIM PANEL REPAIR,17N04,2023-03-06 23:54:11.456615
1FM5K7D82FGC53714,2,REAR TOE LINK REPLACEMENT,21R01,2023-03-06 23:54:11.458166
1ZVFT82H965251644,,,,2023-03-06 23:54:11.466055
1FTRW073X3KC23953,,,,2023-03-06 23:54:11.475706
1FTFW1EF6DKD63084,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:11.483425
1FTEW1EG4HFB12521,2,POWER DOOR LOCK ACTUATOR FAILURE,20M04,2023-03-06 23:54:11.518192
1FTEW1EG4HFB12521,2,UNINTENDED TAILGATE OPENING,21M06,2023-03-06 23:54:11.520292
1FMCU9GX5FUB16820,,,,2023-03-06 23:54:11.530172
1FTFW1Ef0hfb58259,4,POWER DOOR LOCK ACTUATOR FAILURE,20M04,2023-03-06 23:54:11.703426
1FTFW1Ef0hfb58259,4,UNINTENDED TAILGATE OPENING,21M06,2023-03-06 23:54:11.705685
1FTFW1Ef0hfb58259,4,ENGINE BLOCK HEATER CORD REPLACEMENT,19G01,2023-03-06 23:54:11.708018
1FTFW1Ef0hfb58259,4,DOOR LATCH FREEZING CONCERNS,18N03,2023-03-06 23:54:11.709999
1FA6P8TH5K5143799,,,,2023-03-06 23:54:12.646752
1FTEF14Y8LLA69712,,,,2023-03-06 23:54:12.718642
1FMCU0DG9CKA93534,1,ELECTRONIC THROTTLE BODY EXTENDED COVERAGE,13N03,2023-03-06 23:54:13.096014
1fahp32n38w158484,,,,2023-03-06 23:54:13.109692
1FTMF1CM8DKG36146,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:13.098544
1fmfu16558la03697,1,EPAS STEERING EFFORTS,15N01,2023-03-06 23:54:13.118234
1fadp3e24hl344357,,,,2023-03-06 23:54:13.144756
1FMHK7F90CGA84047,,,,2023-03-06 23:54:13.132503
1FAFP406X4F214617,,,,2023-03-06 23:54:13.155234
1FMZU63E02UC70827,,,,2023-03-06 23:54:13.143167
1FMCU03G79KC46146,1,ELECTRONIC THROTTLE BODY EXTENDED COVERAGE,13N03,2023-03-06 23:54:13.166165
1FADP3F29DL293852,1,TRANSMISSION CONTROL MODULE EXTENDED WARRANTY COVERAGE,14M02,2023-03-06 23:54:13.419938
1ZVBP8AM1E5278546,,,,2023-03-06 23:54:14.177926
1FTFW1C66DFA34638,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:14.237005
1FMJU1HT9MEA70257,2,POWER DOOR LOCK ACTUATOR FAILURE,20M04,2023-03-06 23:54:14.653779
1FTEW1C45KKD05901,2,POWER DOOR LOCK ACTUATOR FAILURE,20M04,2023-03-06 23:54:14.656027
1FMJU1HT9MEA70257,2,DOOR LATCH FREEZING CONCERNS,19N06,2023-03-06 23:54:14.660241
1FTPW145X4KD46186,,,,2023-03-06 23:54:14.670154
1FTEW1C45KKD05901,2,DOOR LATCH FREEZING CONCERNS,19N06,2023-03-06 23:54:14.658737
1FTCR14T3GPB64762,,,,2023-03-06 23:54:14.677533
1FTFX1E56JKD47371,,,,2023-03-06 23:54:14.723693
1FTEX1EM7DKF43729,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:14.732180
1FTPW12565KE28601,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:14.736630
1FTFW1EF7BFB89967,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:14.739528
1FM5K8GT4JGB41267,1,HIGH SPEED COOLING FAN MOTOR RELAY,21N01,2023-03-06 23:54:14.750829
1FAFP4046YF210777,,,,2023-03-06 23:54:15.364683
1FTEF15H2LLA52273,,,,2023-03-06 23:54:17.214399
1FTFW1ET1CKD13178,,,,2023-03-06 23:54:17.234259
1FTRW07373KC22971,,,,2023-03-06 23:54:17.238019
1FTRF17L9YNB82291,,,,2023-03-06 23:54:17.245688
1FA6P8TH2F5396391,,,,2023-03-06 23:54:17.257833
1FMCU59379KA99389,,,,2023-03-06 23:54:17.261775
1FADP3F2XDL156662,,,,2023-03-06 23:54:17.265351
1FTDX18W5VNC98101,,,,2023-03-06 23:54:17.268216
1FTPW12V17KD36489,,,,2023-03-06 23:54:17.267467
1FAHP3F25CL168752,1,TRANSMISSION CONTROL MODULE EXTENDED WARRANTY COVERAGE,14M02,2023-03-06 23:54:17.286590
1ZVFT85H555167640,,,,2023-03-06 23:54:17.333923
1FTEW1EF3HFB71342,1,POWER DOOR LOCK ACTUATOR FAILURE,20M04,2023-03-06 23:54:17.342094
1FTEF15N5RLA20206,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:18.864977
1FMRU1560YLB00992,,,,2023-03-06 23:54:18.862211
1FM5K8HT8HGB11827,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:18.872609
1FTZX1769WNB03867,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:18.866101
1FTPW14535KC61594,,,,2023-03-06 23:54:18.889416
1FTEW1CM7DFC28976,,,,2023-03-06 23:54:18.899106
1FADP3F25DL242459,,,,2023-03-06 23:54:18.897572
1FTYR10VXYTB24894,1,TRANSMISSION CONTROL MODULE EXTENDED WARRANTY COVERAGE,14M02,2023-03-06 23:54:18.909113
1FAHP3H29CL184935,1,TRANSMISSION CONTROL MODULE EXTENDED WARRANTY COVERAGE,14M02,2023-03-06 23:54:18.914044
1ZVBP8CU0C5253745,,,,2023-03-06 23:54:18.924733
1ZVHT82HX85160068,,,,2023-03-06 23:54:18.935117
1fafp40684f203096,,,,2023-03-06 23:54:19.044556
1FMCU03148KA39269,,,,2023-03-06 23:54:20.334711
1FA6P8TH9K5105055,,,,2023-03-06 23:54:20.346920
1FTCR10AXLUB97774,,,,2023-03-06 23:54:20.364863
1FTZX1720XNA76525,,,,2023-03-06 23:54:20.381986
1FACP40M8NF146269,,,,2023-03-06 23:54:20.384354
1FTCR14A7PPB36980,,,,2023-03-06 23:54:20.390406
1FTFW1EF7HKE53107,,,,2023-03-06 23:54:20.416749
1FMCU03145KA63146,2,DOOR LATCH FREEZING CONCERNS,18N03,2023-03-06 23:54:20.411181
1FMCU03145KA63146,2,POWER DOOR LOCK ACTUATOR FAILURE,20M04,2023-03-06 23:54:20.419747
1FMYU93155KB11554,,,,2023-03-06 23:54:20.422228
1fmsk7dh3lga14767,,,,2023-03-06 23:54:20.449886
1FTFW1EV1AFB36347,,,,2023-03-06 23:54:20.454637
1FTPX12516NA79456,,,,2023-03-06 23:54:20.522920
1FTFX1ET4CFB50113,2,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:21.775786
1FTFX1ET4CFB50113,2,ELECTRIC VACUUM PUMP EXTENDED REPAIR,15N05,2023-03-06 23:54:21.776779
1FMRU18W8WLA60900,,,,2023-03-06 23:54:21.781961
1FADP3F2xfl325775,1,TRANSMISSION CLUTCH SHUDDER -TRANSMISSION CLUTCH WARRANTY EXTENSION,19N08,2023-03-06 23:54:21.807365
1FA6P8CF5J5118348,,,,2023-03-06 23:54:21.820597
1FTYR14U28PA53362,,,,2023-03-06 23:54:21.828107
1FMCU0H62LUB01527,,,,2023-03-06 23:54:21.833214
1FADP3N24EL359467,1,TRANSMISSION CONTROL MODULE EXTENDED WARRANTY COVERAGE,14M02,2023-03-06 23:54:21.841669
1FTFX1EF2CFD09351,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:21.899991
1FTFW1EF7BFB03735,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:21.910331
1ZVBP8FF0D5205578,,,,2023-03-06 23:54:21.919634
1FMCU0F78DUB69117,2,EXTENDED WARRANTY COVERAGE FOR PCM REPROGRAMING IN THE EVENT OF ABS VEHICLE SPEED SIGNAL RELATED COMMUNICATION LOSS THAT DISABLES OBDII SYSTEM MONITORS,14N02,2023-03-06 23:54:21.926719
1FMCU0F78DUB69117,2,ELECTRONIC THROTTLE BODY EXTENDED COVERAGE,13N03,2023-03-06 23:54:21.928816
1FTDF15Y2SNB72203,,,,2023-03-06 23:54:22.015102
1FMCU9GX3EUB45652,,,,2023-03-06 23:54:23.222832
1ftew1efxhkd78754,,,,2023-03-06 23:54:23.224416
1FTFW1CF8CFC39439,,,,2023-03-06 23:54:23.237671
1ZVBP8CF8D5235903,,,,2023-03-06 23:54:23.247525
1FACP42E5PF181957,,,,2023-03-06 23:54:23.254171
1ftdf15n1pnb26598,,,,2023-03-06 23:54:23.239484
1FAHP3H21CL324802,1,TRANSMISSION CONTROL MODULE EXTENDED WARRANTY COVERAGE,14M02,2023-03-06 23:54:23.266714
1ZVHT82H785110986,,,,2023-03-06 23:54:23.278295
1FMZU63K14UA48435,1,EXTENDED WARRANTY COVERAGE FOR PCM REPROGRAMING IN THE EVENT OF ABS VEHICLE SPEED SIGNAL RELATED COMMUNICATION LOSS THAT DISABLES OBDII SYSTEM MONITORS,14N02,2023-03-06 23:54:23.297590
1FMCU9H97DUD78691,1,EXTENDED WARRANTY COVERAGE FOR PCM REPROGRAMING IN THE EVENT OF ABS VEHICLE SPEED SIGNAL RELATED COMMUNICATION LOSS THAT DISABLES OBDII SYSTEM MONITORS,14N02,2023-03-06 23:54:23.302057
1FADP3F27EL304767,2,TRANSMISSION CONTROL MODULE EXTENDED WARRANTY COVERAGE,14M02,2023-03-06 23:54:23.313758
1FADP3F27EL304767,2,TRANSMISSION CLUTCH SHUDDER -TRANSMISSION CLUTCH WARRANTY EXTENSION,19N08,2023-03-06 23:54:23.315783
1FMCU9H97LUB61821,1,VEHICLE EMISSIONS CONTROL INFORMATION LABEL UPDATE,22L05,2023-03-06 23:54:23.389758
1FAHP3FN4BW172380,,,,2023-03-06 23:54:24.680155
1ZVHT82H775363627,1,EXTENDED WARRANTY COVERAGE FOR PCM REPROGRAMING IN THE EVENT OF ABS VEHICLE SPEED SIGNAL RELATED COMMUNICATION LOSS THAT DISABLES OBDII SYSTEM MONITORS,14N02,2023-03-06 23:54:24.700447
1fmcu0g96duc44896,1,EXTENDED WARRANTY COVERAGE FOR PCM REPROGRAMING IN THE EVENT OF ABS VEHICLE SPEED SIGNAL RELATED COMMUNICATION LOSS THAT DISABLES OBDII SYSTEM MONITORS,14N02,2023-03-06 23:54:24.705370
1FMCU0G92HUE30540,,,,2023-03-06 23:54:24.715251
1FAFP404XYF242096,1,DOOR LATCH,19N09,2023-03-06 23:54:24.724817
1FM5K7D8XDGB27016,1,DOOR LATCH,19N09,2023-03-06 23:54:24.731383
1FMCU59H48KE46400,,,,2023-03-06 23:54:24.737522
1FTPW14V69KC52216,,,,2023-03-06 23:54:24.746542
1FMYU03171KF17874,,,,2023-03-06 23:54:24.761799
1ftpw12v88fb56064,,,,2023-03-06 23:54:24.759839
2FTRF18W04CA46480,,,,2023-03-06 23:54:24.813564
1ftrx17232nc07357,,,,2023-03-06 23:54:24.868012
1FM5K8F82FGB17229,1,REAR WHEEL KNUCKLE REPLACEMENT,22N01,2023-03-06 23:54:26.071985
1zVBP8AN9A5143771,,,,2023-03-06 23:54:26.086717
1fafp42x4yf214107,,,,2023-03-06 23:54:26.096247
1FTYR14U52TA20953,,,,2023-03-06 23:54:26.109462
1FM5K7F88DGA17420,,,,2023-03-06 23:54:26.137459
1FMCU0G99DUD16142,1,EXTENDED WARRANTY COVERAGE FOR PCM REPROGRAMING IN THE EVENT OF ABS VEHICLE SPEED SIGNAL RELATED COMMUNICATION LOSS THAT DISABLES OBDII SYSTEM MONITORS,14N02,2023-03-06 23:54:26.150235
1FMCU0GX2DUD26624,1,EXTENDED WARRANTY COVERAGE FOR PCM REPROGRAMING IN THE EVENT OF ABS VEHICLE SPEED SIGNAL RELATED COMMUNICATION LOSS THAT DISABLES OBDII SYSTEM MONITORS,14N02,2023-03-06 23:54:26.159554
1FTRW02W17KD03665,,,,2023-03-06 23:54:26.180329
1FTPW14VX7FA44488,,,,2023-03-06 23:54:26.172698
1FTFX1EF8DFA71099,1,TRANSMISSION MOLDED LEADFRAME EXTENDED COVERAGE,19N01,2023-03-06 23:54:26.192855
1ftyr14c7wta26847,,,,2023-03-06 23:54:26.414710
1FMCU9G90HUA24177,,,,2023-03-06 23:54:27.032352
1FTYR10CXYTB30631,,,,2023-03-06 23:54:27.524520
1FTRF14544NC15584,,,,2023-03-06 23:54:27.534747
3fafp31392r191877,,,,2023-03-06 23:54:27.544254
1FTKR1ED4BPA68022,,,,2023-03-06 23:54:27.553455
1zvht85h355236026,2,REAR TOE LINK REPLACEMENT,21R01,2023-03-06 23:54:27.564782
1FM5K7D88GGC85715,,,,2023-03-06 23:54:27.571698
1zvht85h355236026,2,HIGH SPEED COOLING FAN MOTOR RELAY,21N01,2023-03-06 23:54:27.576409
1FMZU67K95UB77759,,,,2023-03-06 23:54:27.577944
1FADP3L91HL235192,,,,2023-03-06 23:54:27.584515
1Ftvx12v09ka81647,,,,2023-03-06 23:54:27.589542
1ZVFT80N865161183,,,,2023-03-06 23:54:27.590413
1FM5K7D87FGB40292,1,REAR TOE LINK REPLACEMENT,21R01,2023-03-06 23:54:27.888638
1FTCR14A3SPA46654,,,,2023-03-06 23:54:28.698414
1FMJU2AT0FEF28044,,,,2023-03-06 23:54:28.977289
1ftew1eg0gkg02511,2,DOOR LATCH FREEZING CONCERNS,18N03,2023-03-06 23:54:29.013884
1FTPW14564FA42295,,,,2023-03-06 23:54:28.995041
1FTRF08L7XKA01973,,,,2023-03-06 23:54:29.024953
1ftrf12w47kc26344,,,,2023-03-06 23:54:29.019344
1ftew1eg0gkg02511,2,POWER DOOR LOCK ACTUATOR FAILURE,20M04,2023-03-06 23:54:29.027082
1FTYR14U11PA95270,,,,2023-03-06 23:54:29.022008
1FMCU9G61LUA44582,1,HIGH SPEED COOLING FAN MOTOR RELAY,21N01,2023-03-06 23:54:29.032101
1FM5K8D84HGD97077,1,HIGH SPEED COOLING FAN MOTOR RELAY,21N01,2023-03-06 23:54:29.041817
